,Unnamed: 0,timestamp,capacite,gid,horaires,id,last_update,last_update_fme,nb_tot_place_dispo,nom,p_surv,place_handi
20,20,2022-01-14 00:48:25+01:00,80,8,En accès libre,FEY,2022-01-13 01:31:21,2022-01-13 06:00:44,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-14 00:48:25+01:00,69,104,En accès libre,GREY,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-14 10:49:00+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-14 10:45:00,2022-01-14 10:48:08,10.0,Parc Relais TCL Cuire,False,2
1,1,2022-01-14 10:49:00+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-14 10:45:00,2022-01-14 10:48:08,36.0,Parc Relais TCL Meyzieu Gare,True,3
2,2,2022-01-14 10:49:00+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-14 10:45:00,2022-01-14 10:48:08,23.0,Parc Relais TCL Décines Grand Large,True,2
3,3,2022-01-14 10:49:00+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-14 10:45:00,2022-01-14 10:48:08,119.0,Parc Relais TCL St Priest Bel Air,True,4
4,4,2022-01-14 10:49:00+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-14 10:45:00,2022-01-14 10:48:08,157.0,Parc Relais TCL Vaise 1,True,10
5,5,2022-01-14 10:49:00+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-14 10:45:00,2022-01-14 10:48:08,114.0,Parc Relais TCL Parilly,True,6
6,6,2022-01-14 10:49:00+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-14 10:45:00,2022-01-14 10:48:08,32.0,Parc Relais TCL Gorge de Loup,True,19
7,7,2022-01-14 10:49:00+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-14 10:45:00,2022-01-14 10:48:08,3.0,Parc Relais TCL Mermoz Pinel,True,10
8,8,2022-01-14 10:49:00+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-14 10:45:00,2022-01-14 10:48:08,52.0,Parc Relais TCL Décines Centre,True,3
9,9,2022-01-14 10:49:00+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-14 10:45:00,2022-01-14 10:48:08,0.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
10,10,2022-01-14 10:49:00+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-14 10:45:00,2022-01-14 10:48:08,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-14 10:49:00+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-14 10:45:00,2022-01-14 10:48:08,143.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-14 10:49:00+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-14 10:45:00,2022-01-14 10:48:08,1029.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-14 10:49:00+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-14 10:45:00,2022-01-14 10:48:08,500.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-14 10:49:00+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-14 10:45:00,2022-01-14 10:48:08,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-14 10:49:00+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-14 01:31:20,2022-01-14 06:00:27,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-14 10:49:00+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-14 01:31:20,2022-01-14 06:00:27,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-14 10:49:00+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-14 01:31:20,2022-01-14 06:00:27,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-14 10:49:00+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-14 01:31:20,2022-01-14 06:00:27,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-14 10:49:00+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-14 01:31:20,2022-01-14 06:00:27,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-14 10:49:00+01:00,80,8,En accès libre,FEY,2022-01-14 01:31:20,2022-01-14 06:00:27,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-14 10:49:00+01:00,69,104,En accès libre,GREY,2022-01-14 01:31:20,2022-01-14 06:00:27,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-13 20:01:53+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-13 20:00:00,2022-01-13 20:01:12,99.0,Parc Relais TCL Décines Centre,True,3
1,1,2022-01-13 20:01:53+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-13 20:00:00,2022-01-13 20:01:12,290.0,Parc Relais TCL Mermoz Pinel,True,10
2,2,2022-01-13 20:01:53+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-13 20:00:00,2022-01-13 20:01:12,80.0,Parc Relais TCL Meyzieu Gare,True,3
3,3,2022-01-13 20:01:53+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-13 20:00:00,2022-01-13 20:01:12,379.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
4,4,2022-01-13 20:01:53+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-13 20:00:00,2022-01-13 20:01:12,225.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
5,5,2022-01-13 20:01:53+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-13 20:00:00,2022-01-13 20:01:12,518.0,Parc Relais TCL Laurent Bonnevay,True,20
6,6,2022-01-13 20:01:53+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-13 19:59:00,2022-01-13 20:01:12,472.0,Parc Relais TCL Gorge de Loup,True,19
7,7,2022-01-13 20:01:53+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-13 20:00:00,2022-01-13 20:01:12,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
8,8,2022-01-13 20:01:53+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-13 20:00:00,2022-01-13 20:01:12,84.0,Parc Relais TCL St Priest Bel Air,True,4
9,9,2022-01-13 20:01:53+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-13 20:00:00,2022-01-13 20:01:12,77.0,Parc Relais TCL Cuire,False,2
10,10,2022-01-13 20:01:53+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-13 20:00:00,2022-01-13 20:01:12,1204.0,Parc Relais TCL Meyzieu les Panettes,True,27
11,11,2022-01-13 20:01:53+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-13 20:00:00,2022-01-13 20:01:12,54.0,Parc Relais TCL Décines Grand Large,True,2
12,12,2022-01-13 20:01:53+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-13 20:00:00,2022-01-13 20:01:12,434.0,Parc Relais TCL Vaise 1,True,10
13,13,2022-01-13 20:01:53+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-13 20:00:00,2022-01-13 20:01:12,244.0,Parc Relais TCL Parilly,True,6
14,14,2022-01-13 20:01:53+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-13 20:00:00,2022-01-13 20:01:12,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-13 20:01:53+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-13 01:31:21,2022-01-13 06:00:44,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-13 20:01:53+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-13 20:01:53+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-13 01:31:21,2022-01-13 06:00:44,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-13 20:01:53+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-13 20:01:53+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-13 01:31:21,2022-01-13 06:00:44,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-13 20:01:53+01:00,80,8,En accès libre,FEY,2022-01-13 01:31:21,2022-01-13 06:00:44,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-13 20:01:53+01:00,69,104,En accès libre,GREY,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-17 14:54:07+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-17 14:50:00,2022-01-17 14:53:05,102.0,Parc Relais TCL Parilly,True,6
1,1,2022-01-17 14:54:07+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-17 14:50:00,2022-01-17 14:53:05,87.0,Parc Relais TCL Gorge de Loup,True,19
2,2,2022-01-17 14:54:07+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-17 14:50:00,2022-01-17 14:53:05,9.0,Parc Relais TCL Décines Grand Large,True,2
3,3,2022-01-17 14:54:07+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-17 14:50:00,2022-01-17 14:53:05,118.0,Parc Relais TCL St Priest Bel Air,True,4
4,4,2022-01-17 14:54:07+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-17 14:50:00,2022-01-17 14:53:05,13.0,Parc Relais TCL Mermoz Pinel,True,10
5,5,2022-01-17 14:54:07+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-17 14:50:00,2022-01-17 14:53:05,3.0,Parc Relais TCL Cuire,False,2
6,6,2022-01-17 14:54:07+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-17 14:50:00,2022-01-17 14:53:05,33.0,Parc Relais TCL Meyzieu Gare,True,3
7,7,2022-01-17 14:54:07+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-17 14:50:00,2022-01-17 14:53:05,122.0,Parc Relais TCL Vaise 1,True,10
8,8,2022-01-17 14:54:07+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-17 14:50:00,2022-01-17 14:53:05,48.0,Parc Relais TCL Décines Centre,True,3
9,9,2022-01-17 14:54:07+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-17 14:50:00,2022-01-17 14:53:05,1.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
10,10,2022-01-17 14:54:07+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-17 14:50:00,2022-01-17 14:53:05,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-17 14:54:07+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-17 14:50:00,2022-01-17 14:53:05,52.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-17 14:54:07+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-17 14:50:00,2022-01-17 14:53:05,1045.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-17 14:54:07+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-17 14:50:00,2022-01-17 14:53:05,472.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-17 14:54:07+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-17 14:50:00,2022-01-17 14:53:05,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-17 14:54:07+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-17 14:54:07+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-17 14:54:07+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-17 14:54:07+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-17 14:54:07+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-17 14:54:07+01:00,80,8,En accès libre,FEY,2022-01-17 01:31:20,2022-01-17 06:00:34,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-17 14:54:07+01:00,69,104,En accès libre,GREY,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-13 03:00:39+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Meyzieu Gare,True,3
1,1,2022-01-13 03:00:39+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Mermoz Pinel,True,10
2,2,2022-01-13 03:00:39+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
3,3,2022-01-13 03:00:39+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-13 01:58:00,2022-01-13 03:00:36,0.0,Parc Relais TCL Décines Centre,True,3
4,4,2022-01-13 03:00:39+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Parilly,True,6
5,5,2022-01-13 03:00:39+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL St Priest Bel Air,True,4
6,6,2022-01-13 03:00:39+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-13 01:57:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Gorge de Loup,True,19
7,7,2022-01-13 03:00:39+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Meyzieu ZI,True,10
8,8,2022-01-13 03:00:39+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Laurent Bonnevay,True,20
9,9,2022-01-13 03:00:39+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
10,10,2022-01-13 03:00:39+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-12 01:31:18,2022-01-12 06:00:33,0.0,Parc Relais TCL Porte des Alpes,True,10
11,11,2022-01-13 03:00:39+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-12 01:31:18,2022-01-12 06:00:33,,Parc Relais TCL Irigny-Yvours,False,7
12,12,2022-01-13 03:00:39+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-12 01:31:18,2022-01-12 06:00:33,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
13,13,2022-01-13 03:00:39+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-12 01:31:18,2022-01-12 06:00:33,,Parc Relais TCL Porte de Lyon,False,3
14,14,2022-01-13 03:00:39+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Décines Grand Large,True,2
15,15,2022-01-13 03:00:39+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Vaise 1,True,10
16,16,2022-01-13 03:00:39+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Cuire,False,2
17,17,2022-01-13 03:00:39+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Meyzieu les Panettes,True,27
18,18,2022-01-13 03:00:39+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-12 01:31:18,2022-01-12 06:00:33,0.0,Parc Relais TCL Gare de Vénissieux,True,21
19,19,2022-01-13 03:00:39+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-13 01:58:00,2022-01-13 03:00:37,0.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
20,20,2022-01-13 03:00:39+01:00,80,8,En accès libre,FEY,2022-01-12 01:31:18,2022-01-12 06:00:33,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-13 03:00:39+01:00,69,104,En accès libre,GREY,2022-01-12 01:31:18,2022-01-12 06:00:33,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-16 21:13:04+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-16 21:10:00,2022-01-16 21:12:05,292.0,Parc Relais TCL Parilly,True,6
1,1,2022-01-16 21:13:04+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-16 21:10:00,2022-01-16 21:12:05,78.0,Parc Relais TCL Cuire,False,2
2,2,2022-01-16 21:13:04+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-16 21:10:00,2022-01-16 21:12:05,486.0,Parc Relais TCL Vaise 1,True,10
3,3,2022-01-16 21:13:04+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-16 21:10:00,2022-01-16 21:12:05,299.0,Parc Relais TCL Mermoz Pinel,True,10
4,4,2022-01-16 21:13:04+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-16 21:10:00,2022-01-16 21:12:05,104.0,Parc Relais TCL Meyzieu Gare,True,3
5,5,2022-01-16 21:13:04+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-16 21:10:00,2022-01-16 21:12:05,119.0,Parc Relais TCL St Priest Bel Air,True,4
6,6,2022-01-16 21:13:04+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-16 21:10:00,2022-01-16 21:12:05,54.0,Parc Relais TCL Décines Grand Large,True,2
7,7,2022-01-16 21:13:04+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-16 01:31:19,2022-01-16 06:00:31,0.0,Parc Relais TCL Gorge de Loup,True,19
8,8,2022-01-16 21:13:04+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-16 21:10:00,2022-01-16 21:12:05,296.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
9,9,2022-01-16 21:13:04+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-16 21:10:00,2022-01-16 21:12:05,103.0,Parc Relais TCL Décines Centre,True,3
10,10,2022-01-16 21:13:04+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-16 21:10:00,2022-01-16 21:12:05,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-16 21:13:04+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-16 21:10:00,2022-01-16 21:12:05,460.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-16 21:13:04+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-16 01:31:19,2022-01-16 06:00:31,0.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-16 21:13:04+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-16 01:31:19,2022-01-16 06:00:31,0.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-16 21:13:04+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-16 21:10:00,2022-01-16 21:12:05,432.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-16 21:13:04+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-16 01:31:19,2022-01-16 06:00:31,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-16 21:13:04+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-16 01:31:19,2022-01-16 06:00:31,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-16 21:13:04+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-16 01:31:19,2022-01-16 06:00:31,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
